Interaction_ID,User_ID,Appliance_ID,Home_Appliance,Category,Event_Type,User_Rating_Given,Purchased,Interaction_Date,Session_Duration_sec
354,U0465,4534,Alarm Clock,Decor,purchase,4.2,1,2024-01-24,
355,U0495,2920,Cooktop,Kitchen,purchase,3.7,1,2023-06-20,
356,U1620,365,Milk Frother,Kitchen,view,,0,2023-12-29,10.0
357,U1694,4585,Smart Hub,Networking,view,,0,2023-08-26,143.0
358,U1559,1966,Steam Cleaner,Cleaning,purchase,4.3,1,2024-09-21,
359,U1864,127,Massager,Personal Care,view,,0,2024-09-14,20.0
360,U1198,2069,Aquarium Heater,Pet,view,,0,2024-09-17,177.0
361,U0563,1403,Solar Water Heater,Power,view,,0,2023-06-14,93.0
362,U0767,4791,Alarm Clock,Decor,purchase,4.3,1,2023-12-15,
363,U0332,4661,Foot Massager,Personal Care,view,,0,2023-02-24,47.0
364,U0011,365,Milk Frother,Kitchen,view,,0,2023-12-17,116.0
365,U1086,1339,Router,Networking,add_to_cart,,0,2024-10-02,
366,U0098,2116,Air Cooler,Climate,purchase,4.3,1,2024-03-22,
367,U1367,1344,Aquarium Heater,Pet,view,,0,2023-07-12,35.0
368,U1771,4021,Chainsaw,Tools,view,,0,2023-11-11,214.0
369,U0402,3822,Steam Cleaner,Cleaning,view,,0,2023-07-03,12.0
370,U1085,2430,Electric Toothbrush,Personal Care,view,,0,2023-04-24,296.0
371,U0407,3918,Cooktop,Kitchen,wishlist,4.7,0,2023-05-31,
372,U1403,3039,Humidifier,Climate,add_to_cart,,0,2024-05-23,
373,U1498,1616,Projector,Entertainment,add_to_cart,,0,2024-10-20,
374,U0465,3051,Garbage Disposal,Kitchen,purchase,3.3,1,2024-06-17,
375,U1276,406,Blu Ray Player,Entertainment,purchase,3.8,1,2023-01-13,
376,U1884,1426,Smart Hub,Networking,view,,0,2023-08-25,34.0
377,U0809,1944,Ice Cream Maker,Kitchen,wishlist,2.3,0,2024-01-21,
378,U1294,299,Door Intercom,Security,add_to_cart,,0,2024-11-29,
379,U1829,4037,Meat Grinder,Kitchen,view,,0,2023-04-10,173.0
380,U0835,3454,Sprinkler System,Tools,view,,0,2023-08-30,85.0
381,U1550,244,Pressure Cooker,Kitchen,add_to_cart,,0,2024-08-03,
382,U1065,1299,Electric Knife,Kitchen,view,,0,2024-03-30,457.0
383,U0424,4585,Smart Hub,Networking,add_to_cart,,0,2024-09-08,
384,U1443,1665,Crepe Maker,Kitchen,purchase,4.1,1,2023-03-24,
385,U1651,2308,Popcorn Maker,Kitchen,purchase,2.4,1,2023-06-15,
386,U0954,2645,Wall Clock,Decor,wishlist,4.4,0,2023-06-20,
387,U0351,1148,Heating Pad,Personal Care,view,,0,2024-03-30,85.0
388,U0876,7,Mixer Grinder,Kitchen,view,,0,2024-01-18,2.0
389,U1927,2605,Sprinkler System,Tools,purchase,4.0,1,2023-09-17,
390,U0407,1389,Network Attached Storage,Networking,view,,0,2023-11-17,2.0
391,U1064,1953,RO Purifier,Bathroom,view,,0,2024-08-26,217.0
392,U1959,4742,Dehumidifier,Climate,purchase,3.1,1,2023-02-16,
393,U0933,16,Smart Switch,Smart Home,wishlist,4.7,0,2024-08-21,
394,U0114,482,Home Automation Controller,Networking,add_to_cart,,0,2024-02-11,
395,U1210,3117,Thermostat,Climate,add_to_cart,,0,2023-01-21,
396,U0242,3869,Massager,Personal Care,add_to_cart,,0,2023-11-04,
397,U0928,1515,Heating Pad,Personal Care,purchase,4.1,1,2023-06-12,
398,U0275,3474,Aquarium Heater,Pet,view,,0,2023-05-16,26.0
399,U0445,3533,Home Automation Controller,Networking,purchase,5.0,1,2023-01-12,
400,U0134,4202,Handheld Vacuum,Cleaning,view,,0,2023-10-20,48.0
401,U1954,3031,Water Dispenser,Kitchen,view,,0,2024-07-23,66.0
402,U1948,3882,Rowing Machine,Fitness,add_to_cart,,0,2023-10-30,
403,U1493,704,Central Vacuum System,Cleaning,purchase,2.5,1,2023-10-25,
404,U1390,2404,WiFi Extender,Networking,purchase,3.4,1,2023-05-07,
405,U1497,2627,Washing Machine,Laundry,view,,0,2024-05-19,640.0
406,U0090,2037,Massage Chair,Personal Care,purchase,5.0,1,2024-03-13,
407,U1693,3460,Electric Fireplace,Climate,wishlist,4.4,0,2023-03-16,
408,U1877,2943,Pressure Cooker,Kitchen,add_to_cart,,0,2023-02-11,
409,U0980,2072,Home Theater System,Entertainment,purchase,2.5,1,2023-12-29,
410,U1268,2342,Cold Press Juicer,Kitchen,add_to_cart,,0,2023-06-17,
411,U0815,3444,Home Sauna,Fitness,add_to_cart,,0,2024-09-13,
412,U0822,4177,Home Automation Controller,Networking,wishlist,4.8,0,2024-11-30,
413,U1158,303,Towel Warmer,Bathroom,view,,0,2023-11-21,36.0
414,U1794,997,Countertop Dishwasher,Cleaning,view,,0,2023-12-09,7.0
415,U0550,2814,Solar Panel Inverter,Power,wishlist,2.6,0,2024-11-10,
416,U0656,4312,Hair Dryer,Personal Care,view,,0,2023-12-01,196.0
417,U1685,4590,Carpet Cleaner,Cleaning,view,,0,2023-02-05,72.0
418,U1754,2494,Attic Fan,Climate,purchase,4.1,1,2024-01-21,
419,U1235,4127,Steam Cleaner,Cleaning,add_to_cart,,0,2023-10-05,
420,U1052,705,Hedge Trimmer,Tools,view,,0,2024-09-16,49.0
421,U0827,446,Clock,Decor,wishlist,3.5,0,2023-08-21,
422,U1634,3361,Geyser,Bathroom,view,,0,2024-07-15,21.0
423,U0438,2034,Wall Clock,Decor,view,,0,2023-06-04,74.0
424,U1457,4836,Smart Bulb,Smart Home,purchase,4.2,1,2024-12-11,
425,U0245,3921,DVD Player,Entertainment,add_to_cart,,0,2024-11-21,
426,U1673,4310,Cold Press Juicer,Kitchen,purchase,3.1,1,2023-01-19,
427,U0279,3156,Bidet Seat,Bathroom,wishlist,3.9,0,2023-10-23,
428,U1995,765,Built In Dishwasher,Kitchen,purchase,4.2,1,2024-02-14,
429,U1839,2821,Label Maker,Tools,add_to_cart,,0,2024-03-05,
430,U0860,4809,RO Purifier,Bathroom,view,,0,2024-06-08,76.0
431,U0047,2485,Toaster Oven,Kitchen,add_to_cart,,0,2023-08-22,
432,U0557,3886,Basement Dehumidifier,Outdoor,purchase,4.6,1,2023-06-28,
433,U1932,2924,Pressure Cooker,Kitchen,purchase,4.3,1,2024-06-20,
434,U1796,4124,Digital Photo Frame,Entertainment,view,,0,2024-02-21,44.0
435,U1522,792,Router,Networking,purchase,3.1,1,2023-02-25,
436,U1027,165,Wall Clock,Decor,purchase,3.5,1,2023-08-06,
437,U0453,150,Terrarium Heater,Pet,add_to_cart,,0,2023-09-05,
438,U0292,3024,Hot Dog Maker,Kitchen,view,,0,2024-10-25,64.0
439,U1720,11,Clothes Dryer,Laundry,wishlist,4.7,0,2023-09-24,
440,U0532,430,Bottle Sterilizer,Kitchen,purchase,5.0,1,2023-06-17,
441,U1165,3567,Emergency Light,Security,view,,0,2024-08-03,107.0
442,U1503,331,Solar Water Heater,Power,view,,0,2023-04-07,199.0
443,U0692,3286,Freezer,Kitchen,add_to_cart,,0,2024-03-21,
444,U0026,1435,Exhaust Fan,Climate,view,,0,2023-01-05,134.0
445,U1435,2244,Geyser,Bathroom,view,,0,2024-08-02,198.0
446,U1514,325,Vacuum Cleaner,Cleaning,purchase,2.6,1,2023-01-30,
447,U1448,3389,Toaster Oven,Kitchen,purchase,5.0,1,2023-07-26,
448,U1181,4023,Foot Massager,Personal Care,purchase,3.0,1,2023-05-15,
449,U1882,2124,Air Quality Monitor,Smart Home,view,,0,2023-07-04,138.0
450,U0471,4507,Gaming Console,Entertainment,view,,0,2024-10-06,212.0
451,U1773,1250,Smart Door Lock,Security,view,,0,2023-11-04,49.0
452,U1443,2234,Smart Display,Entertainment,add_to_cart,,0,2023-03-04,
453,U1726,347,Built In Dishwasher,Kitchen,wishlist,3.0,0,2023-09-18,
454,U0967,239,Rice Cooker,Kitchen,view,,0,2023-07-07,350.0
455,U0591,98,Lawn Mower,Tools,add_to_cart,,0,2024-08-16,
456,U0261,2053,Exercise Bike,Fitness,purchase,1.9,1,2024-03-16,
457,U1869,2754,Set Top Box,Entertainment,purchase,3.1,1,2023-06-02,
458,U1090,3025,Deep Fryer,Kitchen,view,,0,2023-01-04,141.0
459,U0806,1265,Garage Door Motor,Outdoor,add_to_cart,,0,2024-10-21,
460,U0864,2780,Towel Warmer,Bathroom,view,,0,2023-02-06,8.0
461,U1321,4408,Laminator,Tools,add_to_cart,,0,2024-05-30,
462,U1496,720,Home Sauna,Fitness,add_to_cart,,0,2024-02-10,
463,U1527,2799,Exhaust Fan,Climate,purchase,3.4,1,2024-04-01,
464,U0812,4041,Roti Maker,Kitchen,add_to_cart,,0,2023-03-17,
465,U1253,4171,Pressure Washer,Cleaning,add_to_cart,,0,2023-06-19,
466,U1429,3248,Can Opener,Kitchen,add_to_cart,,0,2024-08-25,
467,U1271,599,Pressure Washer,Cleaning,view,,0,2023-08-27,155.0
468,U1348,1000,Sewing Machine,Hobby,view,,0,2023-12-16,71.0
469,U1646,750,Sandwich Maker,Kitchen,add_to_cart,,0,2024-03-21,
470,U1803,316,Streaming Device,Entertainment,wishlist,3.8,0,2023-05-16,
471,U0657,2181,Induction Cooktop,Kitchen,view,,0,2024-05-04,185.0
472,U1964,3108,Water Flosser,Personal Care,add_to_cart,,0,2024-09-18,
473,U1826,2774,Aquarium Filter,Pet,view,,0,2023-04-04,169.0
474,U0302,1446,Towel Warmer,Bathroom,purchase,4.8,1,2024-01-14,
475,U0480,3275,Carpet Cleaner,Cleaning,add_to_cart,,0,2024-05-29,
476,U0369,4664,Kegerator,Hobby,purchase,5.0,1,2023-06-13,
477,U1418,4486,Air Fryer,Kitchen,wishlist,4.8,0,2023-08-27,
478,U0961,2878,Lawn Mower,Tools,purchase,3.6,1,2024-08-09,
479,U1055,4742,Dehumidifier,Climate,view,,0,2024-05-11,392.0
480,U1889,4103,Electric Mop,Cleaning,view,,0,2023-08-02,97.0
481,U0085,4875,Smart Thermostat,Climate,add_to_cart,,0,2023-04-13,
482,U1152,3953,Voltage Stabilizer,Power,view,,0,2024-03-22,50.0
483,U1178,3898,Bottle Sterilizer,Kitchen,wishlist,5.0,0,2024-09-18,
484,U0558,333,Home Server,Networking,add_to_cart,,0,2023-07-26,
485,U0542,2313,CCTV System,Security,purchase,5.0,1,2023-06-27,
486,U1583,165,Wall Clock,Decor,add_to_cart,,0,2023-05-18,
487,U1430,78,Sprinkler System,Tools,add_to_cart,,0,2024-05-01,
488,U1556,4,Knitting Machine,Hobby,add_to_cart,,0,2023-09-12,
489,U0272,1084,Air Quality Monitor,Smart Home,view,,0,2023-06-26,169.0
490,U0096,202,Shoe Dryer,Laundry,wishlist,5.0,0,2024-12-03,
491,U0952,1480,Gaming Console,Entertainment,view,,0,2023-09-20,0.0
492,U0921,770,Clock,Decor,view,,0,2023-06-21,92.0
493,U1325,4402,Roti Maker,Kitchen,view,,0,2024-10-29,114.0
494,U0192,3347,Foot Massager,Personal Care,purchase,3.4,1,2024-06-12,
495,U1908,1693,Handheld Vacuum,Cleaning,view,,0,2024-11-19,184.0
496,U0712,3537,Aquarium Filter,Pet,view,,0,2024-05-31,3.0
497,U0473,2284,Built In Oven,Kitchen,view,,0,2024-07-10,213.0
498,U1448,4848,Pool Heater,Outdoor,wishlist,2.9,0,2023-03-21,
499,U1826,1664,Bladeless Fan,Climate,purchase,3.6,1,2023-08-29,
500,U0404,964,Panini Press,Kitchen,add_to_cart,,0,2023-09-04,
501,U0133,3370,Blender,Kitchen,view,,0,2024-06-21,38.0
502,U1909,4507,Gaming Console,Entertainment,view,,0,2023-08-21,53.0
503,U0582,4201,Solo Microwave,Kitchen,purchase,4.8,1,2024-12-04,
504,U0420,3478,Basement Dehumidifier,Outdoor,wishlist,3.8,0,2024-12-22,
505,U0405,3687,Smart Refrigerator,Kitchen,view,,0,2024-03-07,11.0
506,U0259,1435,Exhaust Fan,Climate,view,,0,2024-02-09,320.0
507,U0864,4960,Aquarium Filter,Pet,view,,0,2024-06-20,35.0
508,U1618,546,Electric Mop,Cleaning,view,,0,2024-07-28,34.0
509,U1795,531,Roti Maker,Kitchen,add_to_cart,,0,2023-03-16,
510,U0168,378,Video Doorbell,Security,view,,0,2023-09-05,264.0
511,U1691,828,Label Maker,Tools,view,,0,2023-09-14,90.0
512,U1440,923,Grill Microwave,Kitchen,view,,0,2023-11-28,55.0
513,U0810,2607,Knitting Machine,Hobby,view,,0,2024-08-01,31.0
514,U0824,2665,Hair Curler,Personal Care,purchase,5.0,1,2023-12-09,
515,U0580,2904,Air Purifier,Climate,purchase,3.4,1,2024-05-22,
516,U1592,1497,Smart Hub,Networking,view,,0,2023-07-13,22.0
517,U1477,1826,Massager,Personal Care,add_to_cart,,0,2023-04-10,
518,U0555,2485,Toaster Oven,Kitchen,wishlist,5.0,0,2024-10-04,
519,U1775,1900,Streaming Device,Entertainment,purchase,3.4,1,2023-01-31,
520,U0511,2268,Rowing Machine,Fitness,view,,0,2023-02-09,237.0
521,U1933,955,Aquarium Heater,Pet,wishlist,3.8,0,2024-03-23,
522,U0837,3567,Emergency Light,Security,wishlist,4.9,0,2023-03-05,
523,U1919,4361,Landline Phone,Smart Home,add_to_cart,,0,2023-11-19,
524,U1391,2894,Space Heater,Climate,add_to_cart,,0,2023-07-14,
525,U1249,4046,Electric Toothbrush,Personal Care,add_to_cart,,0,2023-02-21,
526,U1380,4848,Pool Heater,Outdoor,add_to_cart,,0,2024-11-09,
527,U1275,3814,Water Filter,Bathroom,view,,0,2023-10-27,111.0
528,U0022,2939,Coffee Grinder,Kitchen,add_to_cart,,0,2023-07-09,
529,U0486,4828,Grill Microwave,Kitchen,purchase,2.3,1,2023-10-02,
530,U1660,968,Smart TV,Entertainment,add_to_cart,,0,2024-11-18,
531,U1353,1088,Air Quality Monitor,Smart Home,view,,0,2023-09-19,3.0
532,U0624,1181,Smart Oven,Kitchen,view,,0,2023-01-11,116.0
533,U0820,364,RO Purifier,Bathroom,purchase,5.0,1,2024-08-14,
534,U1189,3133,Booster Pump,Outdoor,view,,0,2024-06-27,396.0
535,U1987,4578,Hair Dryer,Personal Care,purchase,4.9,1,2023-10-30,
536,U1630,4202,Handheld Vacuum,Cleaning,view,,0,2023-07-20,42.0
537,U1723,3755,Printer,Tools,purchase,4.7,1,2024-01-09,
538,U0174,912,Emergency Light,Security,view,,0,2023-04-27,65.0
539,U0775,1882,Terrarium Heater,Pet,add_to_cart,,0,2023-06-13,
540,U1497,1501,Power Strip,Power,view,,0,2023-12-19,8.0
541,U1853,862,Security Camera,Security,wishlist,4.7,0,2024-02-03,
542,U1932,3478,Basement Dehumidifier,Outdoor,purchase,4.3,1,2023-05-26,
543,U0063,37,Modem,Networking,wishlist,3.9,0,2024-12-14,
544,U0811,1251,Sandwich Maker,Kitchen,view,,0,2023-11-09,313.0
545,U0372,3788,Window Cleaner Robot,Cleaning,view,,0,2024-06-27,10.0
546,U1859,3919,Bidet Seat,Bathroom,view,,0,2023-09-24,63.0
547,U0133,1102,Steam Iron,Laundry,purchase,5.0,1,2023-07-22,
548,U0003,143,Foot Massager,Personal Care,view,,0,2024-04-08,31.0
549,U1071,1653,Water Filter,Bathroom,purchase,3.4,1,2023-02-27,
550,U0877,3782,Wine Cooler,Kitchen,add_to_cart,,0,2023-01-28,
551,U1686,2081,Smart Washer,Laundry,view,,0,2023-12-30,66.0
552,U1428,4524,Built In Refrigerator,Kitchen,add_to_cart,,0,2023-08-26,
553,U0069,2192,Dough Maker,Kitchen,purchase,4.1,1,2023-05-25,
554,U0620,2261,Range Hood,Kitchen,view,,0,2024-09-14,66.0
555,U1325,2043,Freezer,Kitchen,view,,0,2023-03-22,8.0
556,U1528,1213,Pressure Cooker,Kitchen,wishlist,3.5,0,2024-01-24,
557,U1263,2849,Projector,Entertainment,view,,0,2023-01-19,170.0
558,U1360,4994,Hair Curler,Personal Care,view,,0,2024-01-03,36.0
559,U1331,1512,Food Dehydrator,Kitchen,view,,0,2023-11-22,47.0
560,U1078,4367,Cold Press Juicer,Kitchen,purchase,3.4,1,2024-01-20,
561,U1996,4921,Soundbar,Entertainment,purchase,4.1,1,2023-09-08,
562,U0758,2437,Hair Dryer,Personal Care,view,,0,2024-07-05,134.0
563,U1254,1901,Toaster,Kitchen,purchase,2.4,1,2023-06-07,
564,U0531,519,Electric Skillet,Kitchen,purchase,3.3,1,2023-03-17,
565,U1631,3577,Epilator,Personal Care,wishlist,5.0,0,2023-01-23,
566,U0764,4395,Robot Vacuum,Cleaning,purchase,4.3,1,2023-01-30,
567,U1790,1905,Paper Shredder,Tools,view,,0,2023-06-30,64.0
568,U0262,2990,Emergency Light,Security,add_to_cart,,0,2023-08-05,
569,U1008,2755,Heating Pad,Personal Care,view,,0,2023-08-16,204.0
570,U0998,1468,Kegerator,Hobby,view,,0,2023-12-18,202.0
571,U0507,2124,Air Quality Monitor,Smart Home,wishlist,3.8,0,2024-09-27,
572,U1367,2963,Home Server,Networking,view,,0,2023-09-20,55.0
573,U0938,4284,Paper Shredder,Tools,view,,0,2023-03-14,33.0
574,U0369,362,Attic Fan,Climate,view,,0,2024-10-22,256.0
575,U0327,3676,Hot Plate,Kitchen,view,,0,2023-01-01,191.0
576,U0968,3005,Terrarium Heater,Pet,add_to_cart,,0,2024-03-20,
577,U0864,853,Aquarium Heater,Pet,purchase,3.5,1,2023-04-27,
578,U0527,2776,Pet Feeder,Pet,view,,0,2024-11-04,78.0
579,U1252,4059,Home Server,Networking,add_to_cart,,0,2024-03-22,
580,U1064,1582,Table Fan,Climate,add_to_cart,,0,2023-03-24,
581,U1618,4641,Smart Thermostat,Climate,wishlist,5.0,0,2024-12-09,
582,U1787,1382,Smart Lock,Security,add_to_cart,,0,2024-01-14,
583,U1549,2348,Food Dehydrator,Kitchen,wishlist,3.8,0,2024-05-24,
584,U1260,1563,Wall Clock,Decor,add_to_cart,,0,2024-03-09,
585,U0041,75,Clock,Decor,purchase,3.8,1,2024-07-25,
586,U1153,932,Central Vacuum System,Cleaning,view,,0,2024-01-20,199.0
587,U1328,2268,Rowing Machine,Fitness,add_to_cart,,0,2024-07-26,
588,U1139,4738,Aquarium Filter,Pet,add_to_cart,,0,2024-10-22,
589,U0928,1100,Smart Thermostat,Climate,view,,0,2023-09-27,187.0
590,U1703,2171,Home Automation Controller,Networking,purchase,5.0,1,2023-12-01,
591,U1969,1910,Heater,Climate,view,,0,2024-12-30,80.0
592,U0087,680,Angle Grinder,Tools,wishlist,5.0,0,2023-12-20,
593,U0869,2423,Electric Blanket,Personal Care,add_to_cart,,0,2023-04-30,
594,U0350,2789,Exhaust Fan,Climate,purchase,4.3,1,2023-10-07,
595,U1305,1751,WiFi Extender,Networking,add_to_cart,,0,2024-06-27,
596,U0768,138,Built In Microwave,Kitchen,purchase,5.0,1,2023-09-07,
597,U1575,1321,Inverter,Power,view,,0,2023-03-07,123.0
598,U0168,3645,UV Water Purifier,Bathroom,add_to_cart,,0,2023-02-04,
599,U0743,2027,Portable Air Conditioner,Climate,view,,0,2023-08-13,141.0
600,U1030,782,Electric Pressure Cooker,Kitchen,add_to_cart,,0,2023-10-01,
601,U1752,2876,Smart Switch,Smart Home,view,,0,2023-11-30,25.0
602,U0376,1918,Foot Massager,Personal Care,view,,0,2024-09-27,47.0
603,U1488,2823,Electric Pressure Cooker,Kitchen,purchase,2.5,1,2023-04-15,
604,U0288,2486,Leaf Blower,Tools,purchase,4.0,1,2023-10-05,
605,U1523,600,Electric Toothbrush,Personal Care,wishlist,1.7,0,2023-11-11,
606,U0345,3714,Portable Dishwasher,Cleaning,wishlist,3.5,0,2024-09-28,
607,U0641,3511,Paper Shredder,Tools,view,,0,2024-10-01,40.0
608,U1258,4808,Subwoofer,Entertainment,wishlist,4.0,0,2023-09-06,
609,U1250,1852,Automatic Pet Water Fountain,Pet,view,,0,2023-08-06,40.0
610,U0849,3437,Window Cleaner Robot,Cleaning,purchase,3.9,1,2024-03-28,
611,U1612,1653,Water Filter,Bathroom,purchase,3.4,1,2024-11-12,
612,U0964,4181,Water Heater,Bathroom,view,,0,2024-03-31,38.0
613,U1082,1679,Water Softener,Bathroom,add_to_cart,,0,2024-06-18,
614,U0064,4740,Landline Phone,Smart Home,purchase,3.5,1,2023-01-18,
615,U1601,799,Tankless Water Heater,Bathroom,view,,0,2024-09-08,12.0
616,U0026,1332,Aquarium Heater,Pet,view,,0,2023-09-26,13.0
617,U0160,1913,Induction Cooktop,Kitchen,view,,0,2023-03-21,77.0
618,U0726,1102,Steam Iron,Laundry,add_to_cart,,0,2024-01-28,
619,U1041,1562,Countertop Dishwasher,Cleaning,view,,0,2023-05-05,114.0
620,U0591,1929,Weather Station,Smart Home,add_to_cart,,0,2023-01-19,
621,U1396,1449,Leaf Blower,Tools,view,,0,2023-10-17,90.0
622,U0359,1575,Aquarium Heater,Pet,add_to_cart,,0,2024-05-21,
623,U1188,1820,Milk Frother,Kitchen,view,,0,2024-12-21,269.0
624,U0323,4967,Knitting Machine,Hobby,view,,0,2024-03-28,27.0
625,U0294,3846,Electric Blanket,Personal Care,add_to_cart,,0,2024-03-12,
626,U0068,3481,Lint Remover,Laundry,view,,0,2023-11-25,248.0
627,U0489,277,Massage Chair,Personal Care,add_to_cart,,0,2024-06-05,
628,U0871,280,Smart Plug,Smart Home,purchase,4.1,1,2023-08-29,
629,U0003,277,Massage Chair,Personal Care,add_to_cart,,0,2024-09-11,
630,U1340,4078,Smart Curtain Motor,Smart Home,view,,0,2024-12-11,8.0
631,U1984,4765,Geyser,Bathroom,view,,0,2024-07-01,143.0
632,U0986,2374,Rowing Machine,Fitness,purchase,4.6,1,2023-04-19,
633,U1017,23,Home Server,Networking,add_to_cart,,0,2023-10-21,
634,U0825,1730,Smart Plug,Smart Home,add_to_cart,,0,2024-02-12,
635,U1931,4387,Jacuzzi Pump,Bathroom,view,,0,2023-08-02,14.0
636,U0331,512,Heater,Climate,view,,0,2023-03-11,45.0
637,U1973,793,Solo Microwave,Kitchen,view,,0,2024-08-28,288.0
638,U0240,1347,Solo Microwave,Kitchen,add_to_cart,,0,2023-10-14,
639,U0821,2042,Kegerator,Hobby,view,,0,2024-04-09,15.0
640,U0524,4819,Hedge Trimmer,Tools,add_to_cart,,0,2024-05-16,
641,U0084,164,Landline Phone,Smart Home,purchase,3.8,1,2023-12-13,
642,U0125,4403,Dishwasher,Cleaning,purchase,5.0,1,2024-09-01,
643,U1527,4462,Attic Fan,Climate,add_to_cart,,0,2023-03-29,
644,U0213,2343,Cold Press Juicer,Kitchen,view,,0,2024-12-14,168.0
645,U1712,1598,Hot Plate,Kitchen,add_to_cart,,0,2023-01-21,
646,U0102,2752,Heater,Climate,add_to_cart,,0,2023-02-18,
647,U0398,1435,Exhaust Fan,Climate,purchase,4.3,1,2024-07-30,
648,U1415,56,Foot Massager,Personal Care,add_to_cart,,0,2023-03-27,
649,U1673,2022,Hot Dog Maker,Kitchen,purchase,4.5,1,2024-10-11,
650,U0889,2225,Electric Oven,Kitchen,view,,0,2023-05-13,99.0
651,U1772,4405,Weather Station,Smart Home,view,,0,2024-02-24,17.0
652,U0559,3204,3D Printer,Hobby,view,,0,2023-07-16,1.0
653,U1651,4195,Trimmer,Personal Care,view,,0,2024-03-09,200.0
654,U0624,3261,Automatic Pet Water Fountain,Pet,view,,0,2024-11-09,121.0
655,U0235,3502,Digital Photo Frame,Entertainment,purchase,4.0,1,2024-11-04,
656,U0212,3056,Washing Machine,Laundry,view,,0,2024-08-23,95.0
657,U0955,752,Geyser,Bathroom,view,,0,2024-08-15,9.0
658,U0712,4361,Landline Phone,Smart Home,add_to_cart,,0,2023-01-19,
659,U1868,4845,Boot Warmer,Laundry,purchase,4.6,1,2023-01-21,
660,U1341,1882,Terrarium Heater,Pet,wishlist,3.7,0,2023-05-05,
661,U1160,1868,Network Attached Storage,Networking,purchase,3.6,1,2023-11-25,
662,U0847,498,Pressure Cooker,Kitchen,view,,0,2023-08-12,0.0
663,U1080,2737,Hedge Trimmer,Tools,view,,0,2023-07-28,129.0
664,U1592,92,Handheld Vacuum,Cleaning,view,,0,2024-11-14,56.0
665,U1154,4805,Leaf Blower,Tools,purchase,5.0,1,2024-10-17,
666,U0953,1668,Streaming Device,Entertainment,view,,0,2023-04-20,89.0
667,U0561,2711,Vacuum Sealer,Kitchen,purchase,4.8,1,2023-01-14,
668,U1248,309,Electric Mop,Cleaning,purchase,3.4,1,2024-03-16,
669,U1409,3114,Automatic Pet Water Fountain,Pet,view,,0,2023-10-21,101.0
670,U0286,2433,Clothes Dryer,Laundry,wishlist,3.2,0,2023-07-07,
671,U1419,3722,Air Quality Monitor,Smart Home,view,,0,2023-05-19,151.0
672,U1223,4884,Handheld Vacuum,Cleaning,purchase,4.1,1,2024-12-08,
673,U0283,3299,Roti Maker,Kitchen,purchase,4.0,1,2023-10-21,
674,U1944,3742,Rice Cooker,Kitchen,purchase,5.0,1,2023-07-01,
675,U0625,3920,Trimmer,Personal Care,view,,0,2024-12-23,4.0
676,U1584,227,RO Purifier,Bathroom,add_to_cart,,0,2024-03-01,
677,U0707,4898,Angle Grinder,Tools,view,,0,2023-04-18,22.0
678,U0571,3335,Security Camera,Security,purchase,4.3,1,2023-11-14,
679,U0824,1089,Hand Mixer,Kitchen,purchase,5.0,1,2023-07-09,
680,U1077,2964,Terrarium Heater,Pet,view,,0,2024-03-04,306.0
681,U1686,2515,Bidet Seat,Bathroom,purchase,4.3,1,2024-01-31,
682,U0296,4791,Alarm Clock,Decor,view,,0,2024-10-08,48.0
683,U0737,1702,Pet Feeder,Pet,purchase,3.9,1,2023-04-09,
684,U0900,3131,Electric Vehicle Charger,Power,wishlist,3.1,0,2023-03-21,
685,U0786,3879,Cold Press Juicer,Kitchen,purchase,4.8,1,2023-10-03,
686,U0262,1562,Countertop Dishwasher,Cleaning,add_to_cart,,0,2024-06-23,
687,U0737,1575,Aquarium Heater,Pet,purchase,4.8,1,2023-11-08,
688,U1486,1623,UV Water Purifier,Bathroom,add_to_cart,,0,2023-09-14,
689,U0218,2771,Electric Oven,Kitchen,add_to_cart,,0,2023-06-12,
690,U0509,402,Mini Fridge,Kitchen,wishlist,4.6,0,2023-10-08,
691,U1723,3392,Aquarium Filter,Pet,view,,0,2023-05-07,152.0
692,U1471,3357,Smart Air Conditioner,Climate,purchase,1.3,1,2023-02-05,
693,U1452,1230,Hair Curler,Personal Care,view,,0,2024-09-11,58.0
694,U0863,274,Slow Cooker,Kitchen,view,,0,2023-03-13,27.0
695,U1210,3015,Iron,Laundry,wishlist,4.9,0,2023-09-14,
696,U0807,938,Smart Refrigerator,Kitchen,add_to_cart,,0,2024-04-29,
697,U0462,4907,Air Cooler,Climate,view,,0,2024-02-05,86.0
698,U1407,836,Pool Heater,Outdoor,add_to_cart,,0,2023-05-12,
699,U1229,2383,Bathroom Exhaust Fan,Bathroom,view,,0,2023-10-25,119.0
700,U0471,4354,Battery Charger,Power,add_to_cart,,0,2024-09-04,
701,U0092,1319,Electric Vehicle Charger,Power,view,,0,2024-05-10,32.0
702,U1665,4439,Chainsaw,Tools,wishlist,3.5,0,2023-08-11,
703,U0865,219,Home Brewing Kit,Hobby,wishlist,2.3,0,2024-05-28,
704,U0116,2362,Wall Clock,Decor,add_to_cart,,0,2023-11-10,
705,U0963,4860,Wall Clock,Decor,view,,0,2024-04-03,79.0
