User_ID,Age_Group,Gender,Occupation,City,Home_Type,Budget_Preference,Smart_Home_Interest,Eco_Conscious,Preferred_Category
U1266,55+,Female,Retired,Delhi,Apartment,Luxury,No,No,Security
U1267,36-45,Male,Student,Bangalore,Apartment,Mid-Range,Yes,Yes,Cleaning
U1268,55+,Female,Student,Pune,Independent House,Budget,Yes,Yes,Fitness
U1269,26-35,Other,Student,Mumbai,Independent House,Mid-Range,Yes,Yes,Kitchen
U1270,36-45,Female,Working Professional,Bangalore,Apartment,Mid-Range,No,No,Personal Care
U1271,18-25,Female,Student,Pune,Apartment,Mid-Range,No,Yes,Outdoor
U1272,18-25,Female,Working Professional,Pune,Apartment,Premium,Yes,Yes,Entertainment
U1273,36-45,Male,Student,Bangalore,Apartment,Budget,Yes,Yes,Climate
U1274,46-55,Male,Student,Pune,Apartment,Mid-Range,No,Yes,Tools
U1275,46-55,Male,Working Professional,Jaipur,Apartment,Mid-Range,Yes,Yes,Bathroom
U1276,26-35,Female,Working Professional,Kolkata,Apartment,Mid-Range,Yes,Yes,Entertainment
U1277,26-35,Male,Student,Ahmedabad,Apartment,Budget,Yes,No,Entertainment
U1278,46-55,Other,Retired,Lucknow,PG/Hostel,Premium,No,No,Personal Care
U1279,36-45,Male,Homemaker,Mumbai,Independent House,Premium,No,Yes,Entertainment
U1280,26-35,Female,Working Professional,Hyderabad,Apartment,Mid-Range,Yes,Yes,Kitchen
U1281,26-35,Male,Retired,Delhi,Independent House,Premium,Yes,No,Fitness
U1282,55+,Female,Homemaker,Hyderabad,Apartment,Mid-Range,Yes,No,Bathroom
U1283,26-35,Female,Business Owner,Ahmedabad,Independent House,Premium,Yes,Yes,Kitchen
U1284,18-25,Other,Student,Mumbai,Apartment,Mid-Range,No,No,Tools
U1285,36-45,Female,Student,Bangalore,Villa,Budget,No,Yes,Entertainment
U1286,36-45,Female,Student,Lucknow,PG/Hostel,Mid-Range,Yes,Yes,Bathroom
U1287,26-35,Female,Business Owner,Jaipur,PG/Hostel,Premium,Yes,Yes,Security
U1288,36-45,Male,Student,Hyderabad,Apartment,Budget,No,Yes,Security
U1289,55+,Female,Homemaker,Hyderabad,Apartment,Mid-Range,No,No,Climate
U1290,18-25,Male,Homemaker,Lucknow,Apartment,Premium,Yes,Yes,Hobby
U1291,36-45,Male,Student,Pune,Independent House,Budget,No,Yes,Bathroom
U1292,18-25,Male,Retired,Kolkata,Apartment,Mid-Range,Yes,No,Hobby
U1293,26-35,Male,Homemaker,Delhi,Independent House,Premium,No,Yes,Networking
U1294,18-25,Male,Student,Jaipur,PG/Hostel,Mid-Range,No,Yes,Climate
U1295,46-55,Female,Student,Kolkata,Villa,Budget,Yes,No,Outdoor
U1296,26-35,Male,Business Owner,Hyderabad,Villa,Luxury,Yes,Yes,Fitness
U1297,46-55,Female,Retired,Delhi,Apartment,Mid-Range,No,No,Networking
U1298,55+,Male,Working Professional,Mumbai,Independent House,Mid-Range,No,No,Hobby
U1299,46-55,Male,Retired,Ahmedabad,PG/Hostel,Premium,No,No,Hobby
U1300,36-45,Male,Student,Kolkata,Apartment,Budget,Yes,No,Hobby
U1301,26-35,Female,Retired,Bangalore,Independent House,Luxury,Yes,No,Smart Home
U1302,55+,Female,Working Professional,Lucknow,Apartment,Mid-Range,No,No,Laundry
U1303,46-55,Female,Working Professional,Ahmedabad,Apartment,Premium,Yes,No,Decor
U1304,26-35,Male,Homemaker,Pune,Independent House,Premium,No,Yes,Pet
U1305,26-35,Male,Homemaker,Jaipur,Apartment,Premium,Yes,No,Hobby
U1306,26-35,Male,Working Professional,Chennai,Apartment,Mid-Range,Yes,Yes,Entertainment
U1307,26-35,Female,Student,Delhi,PG/Hostel,Budget,No,No,Climate
U1308,18-25,Female,Homemaker,Bangalore,Apartment,Mid-Range,Yes,Yes,Entertainment
U1309,36-45,Female,Working Professional,Lucknow,Apartment,Premium,Yes,No,Bathroom
U1310,36-45,Male,Homemaker,Ahmedabad,Apartment,Premium,Yes,No,Climate
U1311,55+,Female,Working Professional,Jaipur,Villa,Premium,Yes,No,Security
U1312,36-45,Female,Homemaker,Kolkata,PG/Hostel,Mid-Range,No,Yes,Cleaning
U1313,26-35,Male,Working Professional,Kolkata,Villa,Premium,Yes,Yes,Personal Care
U1314,36-45,Female,Student,Bangalore,Independent House,Mid-Range,Yes,Yes,Pet
U1315,18-25,Male,Working Professional,Delhi,PG/Hostel,Premium,Yes,Yes,Climate
U1316,26-35,Female,Business Owner,Jaipur,Apartment,Luxury,No,Yes,Pet
U1317,55+,Male,Working Professional,Ahmedabad,Independent House,Premium,Yes,No,Networking
U1318,46-55,Male,Working Professional,Pune,Apartment,Premium,Yes,No,Entertainment
U1319,26-35,Male,Business Owner,Pune,Apartment,Luxury,No,Yes,Smart Home
U1320,18-25,Female,Working Professional,Delhi,Apartment,Premium,Yes,No,Fitness
U1321,55+,Male,Working Professional,Mumbai,PG/Hostel,Premium,Yes,Yes,Outdoor
U1322,26-35,Other,Homemaker,Delhi,Apartment,Mid-Range,No,Yes,Personal Care
U1323,18-25,Male,Homemaker,Jaipur,Apartment,Mid-Range,Yes,Yes,Fitness
U1324,18-25,Female,Student,Chennai,Apartment,Mid-Range,Yes,Yes,Security
U1325,26-35,Male,Homemaker,Kolkata,Apartment,Premium,No,Yes,Hobby
U1326,46-55,Female,Student,Delhi,PG/Hostel,Mid-Range,No,Yes,Climate
U1327,26-35,Male,Working Professional,Bangalore,Apartment,Premium,Yes,Yes,Fitness
U1328,46-55,Male,Business Owner,Ahmedabad,Independent House,Premium,No,No,Kitchen
U1329,55+,Female,Retired,Hyderabad,Independent House,Luxury,No,Yes,Pet
U1330,26-35,Male,Retired,Lucknow,Independent House,Mid-Range,No,Yes,Hobby
U1331,26-35,Male,Working Professional,Chennai,Villa,Premium,Yes,No,Climate
U1332,18-25,Male,Working Professional,Hyderabad,Apartment,Premium,Yes,Yes,Outdoor
U1333,26-35,Male,Working Professional,Kolkata,Apartment,Premium,Yes,Yes,Fitness
U1334,18-25,Other,Working Professional,Chennai,Villa,Premium,Yes,Yes,Personal Care
U1335,26-35,Female,Working Professional,Jaipur,Apartment,Mid-Range,No,Yes,Tools
U1336,46-55,Male,Retired,Ahmedabad,Apartment,Luxury,No,No,Fitness
U1337,55+,Male,Working Professional,Jaipur,Apartment,Mid-Range,Yes,No,Laundry
U1338,26-35,Female,Homemaker,Chennai,Villa,Mid-Range,No,Yes,Kitchen
U1339,26-35,Female,Working Professional,Kolkata,Apartment,Mid-Range,Yes,Yes,Personal Care
U1340,18-25,Female,Retired,Lucknow,Independent House,Premium,Yes,Yes,Entertainment
U1341,36-45,Female,Working Professional,Mumbai,Independent House,Mid-Range,Yes,No,Cleaning
U1342,36-45,Female,Retired,Jaipur,Apartment,Premium,No,Yes,Power
U1343,46-55,Male,Student,Bangalore,Apartment,Budget,Yes,Yes,Decor
U1344,26-35,Female,Business Owner,Mumbai,PG/Hostel,Premium,No,Yes,Security
U1345,36-45,Female,Working Professional,Delhi,Apartment,Mid-Range,Yes,Yes,Kitchen
U1346,26-35,Male,Working Professional,Pune,Apartment,Premium,Yes,No,Pet
U1347,36-45,Male,Working Professional,Hyderabad,Villa,Mid-Range,Yes,No,Hobby
U1348,36-45,Male,Business Owner,Ahmedabad,Independent House,Luxury,No,Yes,Hobby
U1349,46-55,Female,Homemaker,Pune,Apartment,Premium,No,No,Laundry
U1350,18-25,Male,Working Professional,Hyderabad,PG/Hostel,Premium,Yes,Yes,Decor
U1351,26-35,Female,Retired,Kolkata,Apartment,Premium,No,Yes,Climate
U1352,26-35,Other,Business Owner,Delhi,Apartment,Luxury,Yes,Yes,Laundry
U1353,26-35,Female,Working Professional,Bangalore,Apartment,Premium,Yes,No,Outdoor
U1354,36-45,Male,Student,Lucknow,Apartment,Budget,Yes,No,Power
U1355,26-35,Female,Working Professional,Chennai,Apartment,Mid-Range,Yes,Yes,Networking
U1356,18-25,Other,Working Professional,Jaipur,Apartment,Mid-Range,No,No,Pet
U1357,26-35,Other,Working Professional,Kolkata,Apartment,Mid-Range,No,No,Outdoor
U1358,36-45,Female,Homemaker,Hyderabad,Apartment,Mid-Range,Yes,No,Personal Care
U1359,36-45,Female,Student,Pune,Independent House,Mid-Range,No,No,Fitness
U1360,26-35,Male,Business Owner,Chennai,PG/Hostel,Premium,No,No,Climate
U1361,26-35,Male,Working Professional,Kolkata,Villa,Premium,No,Yes,Fitness
U1362,18-25,Male,Working Professional,Bangalore,Independent House,Mid-Range,Yes,Yes,Networking
U1363,36-45,Male,Student,Lucknow,Apartment,Mid-Range,No,No,Smart Home
U1364,26-35,Female,Working Professional,Mumbai,Apartment,Premium,No,Yes,Personal Care
U1365,26-35,Other,Working Professional,Bangalore,Villa,Premium,Yes,Yes,Outdoor
U1366,46-55,Male,Working Professional,Lucknow,Apartment,Premium,Yes,Yes,Bathroom
U1367,26-35,Female,Working Professional,Lucknow,PG/Hostel,Mid-Range,Yes,No,Smart Home
U1368,46-55,Female,Working Professional,Ahmedabad,Apartment,Premium,No,Yes,Personal Care
U1369,18-25,Male,Homemaker,Chennai,Apartment,Premium,Yes,Yes,Personal Care
U1370,26-35,Female,Homemaker,Kolkata,Apartment,Premium,No,No,Laundry
U1371,46-55,Male,Working Professional,Mumbai,Independent House,Mid-Range,No,No,Laundry
U1372,36-45,Male,Retired,Ahmedabad,Independent House,Mid-Range,Yes,No,Personal Care
U1373,36-45,Male,Business Owner,Kolkata,PG/Hostel,Premium,No,No,Entertainment
U1374,36-45,Male,Working Professional,Pune,Apartment,Mid-Range,Yes,No,Security
U1375,36-45,Female,Business Owner,Ahmedabad,Independent House,Luxury,No,Yes,Laundry
U1376,36-45,Male,Student,Hyderabad,Independent House,Budget,No,No,Decor
U1377,26-35,Female,Working Professional,Ahmedabad,Apartment,Premium,Yes,Yes,Tools
U1378,26-35,Male,Working Professional,Chennai,Villa,Mid-Range,No,Yes,Personal Care
U1379,46-55,Male,Homemaker,Bangalore,PG/Hostel,Premium,Yes,No,Laundry
U1380,46-55,Male,Homemaker,Hyderabad,Independent House,Premium,Yes,No,Cleaning
U1381,46-55,Female,Working Professional,Mumbai,Independent House,Mid-Range,Yes,No,Pet
U1382,36-45,Female,Student,Kolkata,Apartment,Budget,No,No,Decor
U1383,26-35,Female,Working Professional,Delhi,Apartment,Mid-Range,Yes,Yes,Laundry
U1384,36-45,Male,Business Owner,Pune,Apartment,Luxury,No,No,Power
U1385,18-25,Female,Business Owner,Chennai,Independent House,Premium,Yes,Yes,Pet
U1386,18-25,Female,Homemaker,Bangalore,PG/Hostel,Premium,No,Yes,Personal Care
U1387,36-45,Male,Student,Bangalore,Apartment,Mid-Range,Yes,No,Cleaning
U1388,26-35,Male,Student,Delhi,Apartment,Budget,Yes,Yes,Entertainment
U1389,55+,Female,Homemaker,Delhi,Independent House,Premium,Yes,No,Climate
U1390,18-25,Male,Homemaker,Pune,Independent House,Premium,No,Yes,Decor
U1391,26-35,Male,Retired,Chennai,Apartment,Luxury,No,Yes,Personal Care
U1392,55+,Female,Student,Ahmedabad,Independent House,Mid-Range,No,Yes,Cleaning
U1393,46-55,Other,Retired,Hyderabad,Apartment,Mid-Range,Yes,Yes,Power
U1394,46-55,Female,Homemaker,Chennai,Apartment,Premium,Yes,No,Hobby
U1395,36-45,Female,Retired,Mumbai,Apartment,Premium,No,No,Climate
U1396,18-25,Female,Working Professional,Ahmedabad,Independent House,Premium,Yes,No,Entertainment
U1397,26-35,Male,Student,Pune,Independent House,Budget,Yes,No,Personal Care
U1398,55+,Male,Homemaker,Jaipur,Independent House,Mid-Range,No,No,Tools
U1399,18-25,Male,Retired,Mumbai,Independent House,Luxury,No,Yes,Fitness
U1400,26-35,Female,Homemaker,Hyderabad,Independent House,Mid-Range,No,No,Smart Home
U1401,26-35,Male,Working Professional,Chennai,Independent House,Mid-Range,Yes,No,Pet
U1402,18-25,Female,Homemaker,Lucknow,PG/Hostel,Premium,No,Yes,Smart Home
U1403,26-35,Male,Working Professional,Mumbai,Independent House,Mid-Range,Yes,No,Climate
U1404,46-55,Male,Working Professional,Chennai,PG/Hostel,Premium,Yes,Yes,Power
U1405,46-55,Female,Working Professional,Pune,Apartment,Premium,No,No,Entertainment
U1406,18-25,Female,Business Owner,Mumbai,PG/Hostel,Premium,No,Yes,Power
U1407,18-25,Male,Business Owner,Jaipur,Apartment,Premium,No,Yes,Pet
U1408,36-45,Female,Student,Bangalore,Independent House,Mid-Range,Yes,No,Pet
U1409,18-25,Male,Working Professional,Mumbai,Apartment,Mid-Range,No,Yes,Pet
U1410,36-45,Male,Business Owner,Bangalore,Apartment,Luxury,Yes,Yes,Fitness
U1411,36-45,Male,Business Owner,Lucknow,Apartment,Luxury,Yes,No,Networking
U1412,36-45,Male,Working Professional,Ahmedabad,Independent House,Mid-Range,Yes,Yes,Decor
U1413,36-45,Female,Homemaker,Delhi,Independent House,Premium,No,No,Personal Care
U1414,26-35,Male,Working Professional,Kolkata,Apartment,Premium,Yes,Yes,Cleaning
U1415,36-45,Other,Business Owner,Bangalore,Independent House,Premium,No,No,Bathroom
U1416,18-25,Female,Student,Chennai,Independent House,Budget,Yes,Yes,Climate
U1417,36-45,Female,Business Owner,Bangalore,PG/Hostel,Luxury,No,No,Outdoor
U1418,18-25,Female,Homemaker,Jaipur,Apartment,Mid-Range,No,Yes,Kitchen
U1419,36-45,Female,Working Professional,Jaipur,Apartment,Mid-Range,Yes,Yes,Hobby
U1420,36-45,Female,Student,Lucknow,Apartment,Mid-Range,No,Yes,Kitchen
U1421,26-35,Female,Working Professional,Delhi,Apartment,Mid-Range,No,Yes,Personal Care
U1422,18-25,Female,Homemaker,Mumbai,Villa,Premium,Yes,No,Outdoor
U1423,18-25,Male,Homemaker,Lucknow,Apartment,Premium,No,No,Cleaning
U1424,36-45,Female,Homemaker,Pune,Apartment,Premium,No,No,Personal Care
U1425,26-35,Other,Working Professional,Bangalore,Apartment,Mid-Range,Yes,No,Decor
U1426,26-35,Female,Working Professional,Kolkata,Apartment,Mid-Range,Yes,Yes,Hobby
U1427,55+,Female,Working Professional,Bangalore,Apartment,Mid-Range,Yes,No,Pet
U1428,36-45,Male,Business Owner,Chennai,Villa,Luxury,No,No,Networking
U1429,26-35,Female,Retired,Kolkata,Apartment,Luxury,No,Yes,Entertainment
U1430,18-25,Male,Working Professional,Hyderabad,Apartment,Mid-Range,Yes,Yes,Tools
U1431,18-25,Female,Working Professional,Hyderabad,Apartment,Mid-Range,Yes,Yes,Laundry
U1432,18-25,Male,Homemaker,Jaipur,Apartment,Premium,Yes,Yes,Cleaning
U1433,18-25,Female,Retired,Ahmedabad,Apartment,Mid-Range,No,Yes,Entertainment
U1434,36-45,Female,Working Professional,Ahmedabad,Independent House,Premium,Yes,No,Laundry
U1435,36-45,Male,Working Professional,Chennai,Independent House,Mid-Range,Yes,No,Power
U1436,46-55,Female,Working Professional,Mumbai,Villa,Premium,Yes,No,Fitness
U1437,18-25,Female,Homemaker,Ahmedabad,Villa,Premium,No,Yes,Outdoor
U1438,55+,Male,Homemaker,Ahmedabad,PG/Hostel,Mid-Range,Yes,No,Climate
U1439,18-25,Female,Business Owner,Mumbai,Apartment,Premium,Yes,Yes,Smart Home
U1440,36-45,Male,Working Professional,Chennai,Apartment,Mid-Range,No,Yes,Climate
U1441,46-55,Female,Retired,Ahmedabad,Apartment,Mid-Range,No,No,Cleaning
U1442,46-55,Male,Homemaker,Mumbai,Apartment,Premium,Yes,No,Climate
U1443,26-35,Female,Business Owner,Ahmedabad,Independent House,Luxury,Yes,Yes,Smart Home
U1444,26-35,Male,Homemaker,Bangalore,Apartment,Premium,No,No,Pet
U1445,36-45,Female,Student,Pune,Apartment,Mid-Range,No,No,Personal Care
U1446,36-45,Female,Working Professional,Chennai,Apartment,Mid-Range,Yes,Yes,Climate
U1447,18-25,Male,Business Owner,Bangalore,PG/Hostel,Premium,Yes,Yes,Hobby
U1448,55+,Male,Working Professional,Ahmedabad,Independent House,Premium,Yes,Yes,Power
U1449,55+,Female,Business Owner,Pune,PG/Hostel,Premium,No,No,Personal Care
U1450,18-25,Other,Retired,Jaipur,Apartment,Mid-Range,Yes,Yes,Fitness
U1451,26-35,Male,Student,Lucknow,PG/Hostel,Budget,Yes,Yes,Climate
U1452,26-35,Male,Student,Pune,Villa,Mid-Range,No,No,Decor
U1453,36-45,Male,Working Professional,Jaipur,Villa,Mid-Range,Yes,Yes,Power
U1454,46-55,Male,Working Professional,Ahmedabad,Apartment,Premium,No,No,Hobby
U1455,18-25,Female,Homemaker,Jaipur,Independent House,Mid-Range,Yes,Yes,Hobby
U1456,46-55,Female,Working Professional,Pune,Independent House,Mid-Range,Yes,Yes,Cleaning
U1457,18-25,Female,Working Professional,Delhi,Apartment,Premium,Yes,Yes,Entertainment
U1458,26-35,Other,Working Professional,Hyderabad,Independent House,Mid-Range,Yes,Yes,Security
U1459,46-55,Female,Working Professional,Ahmedabad,Independent House,Mid-Range,Yes,No,Kitchen
U1460,46-55,Female,Working Professional,Pune,Independent House,Premium,No,No,Laundry
U1461,26-35,Male,Student,Jaipur,Apartment,Budget,Yes,Yes,Fitness
U1462,46-55,Male,Working Professional,Kolkata,Independent House,Premium,No,No,Bathroom
U1463,26-35,Male,Working Professional,Mumbai,Villa,Premium,Yes,No,Bathroom
U1464,46-55,Male,Business Owner,Delhi,PG/Hostel,Premium,Yes,No,Personal Care
U1465,18-25,Male,Student,Mumbai,Independent House,Mid-Range,Yes,Yes,Entertainment
U1466,26-35,Male,Working Professional,Jaipur,Apartment,Mid-Range,No,Yes,Outdoor
U1467,36-45,Female,Working Professional,Pune,Apartment,Premium,Yes,Yes,Bathroom
U1468,46-55,Male,Homemaker,Kolkata,Apartment,Mid-Range,No,Yes,Cleaning
U1469,36-45,Male,Business Owner,Kolkata,Apartment,Luxury,No,No,Kitchen
U1470,46-55,Male,Homemaker,Jaipur,Independent House,Mid-Range,Yes,No,Entertainment
U1471,26-35,Male,Homemaker,Hyderabad,Villa,Premium,Yes,Yes,Bathroom
U1472,26-35,Female,Working Professional,Bangalore,Villa,Premium,Yes,No,Decor
U1473,46-55,Female,Working Professional,Chennai,Independent House,Mid-Range,No,No,Hobby
U1474,26-35,Male,Working Professional,Pune,Apartment,Mid-Range,Yes,Yes,Hobby
U1475,55+,Female,Working Professional,Delhi,Independent House,Mid-Range,Yes,No,Security
U1476,36-45,Male,Working Professional,Pune,Apartment,Premium,No,No,Laundry
U1477,18-25,Male,Homemaker,Chennai,PG/Hostel,Premium,Yes,No,Entertainment
U1478,26-35,Male,Student,Jaipur,Villa,Mid-Range,No,Yes,Bathroom
U1479,36-45,Female,Working Professional,Pune,Apartment,Mid-Range,Yes,Yes,Fitness
U1480,55+,Male,Homemaker,Delhi,Independent House,Premium,Yes,No,Entertainment
U1481,18-25,Male,Retired,Hyderabad,Independent House,Premium,No,Yes,Bathroom
U1482,26-35,Female,Homemaker,Lucknow,Independent House,Premium,No,No,Decor
U1483,36-45,Male,Business Owner,Kolkata,Apartment,Luxury,No,No,Climate
U1484,26-35,Male,Retired,Kolkata,Independent House,Luxury,No,Yes,Entertainment
U1485,36-45,Male,Working Professional,Ahmedabad,Apartment,Premium,Yes,No,Bathroom
U1486,26-35,Male,Working Professional,Hyderabad,PG/Hostel,Mid-Range,Yes,Yes,Personal Care
U1487,55+,Male,Working Professional,Delhi,Apartment,Premium,Yes,No,Hobby
U1488,36-45,Male,Business Owner,Lucknow,Apartment,Luxury,Yes,No,Hobby
U1489,46-55,Male,Homemaker,Chennai,Independent House,Premium,No,Yes,Climate
U1490,26-35,Female,Working Professional,Bangalore,PG/Hostel,Mid-Range,Yes,Yes,Power
U1491,26-35,Male,Retired,Chennai,PG/Hostel,Premium,Yes,No,Climate
U1492,26-35,Female,Business Owner,Delhi,Apartment,Premium,Yes,Yes,Power
U1493,55+,Female,Business Owner,Ahmedabad,Apartment,Luxury,Yes,No,Smart Home
U1494,46-55,Male,Business Owner,Ahmedabad,Villa,Luxury,No,No,Entertainment
U1495,18-25,Female,Student,Jaipur,Independent House,Budget,No,No,Cleaning
U1496,36-45,Other,Student,Pune,Apartment,Budget,Yes,No,Fitness
U1497,18-25,Female,Student,Hyderabad,Villa,Mid-Range,No,Yes,Power
U1498,36-45,Male,Business Owner,Chennai,Independent House,Luxury,No,No,Security
U1499,26-35,Male,Working Professional,Jaipur,Independent House,Premium,Yes,Yes,Kitchen
U1500,36-45,Female,Homemaker,Lucknow,Apartment,Mid-Range,No,No,Bathroom
U1501,36-45,Female,Student,Ahmedabad,Independent House,Budget,Yes,Yes,Personal Care
U1502,18-25,Female,Retired,Chennai,Apartment,Mid-Range,No,Yes,Cleaning
U1503,36-45,Female,Working Professional,Jaipur,PG/Hostel,Mid-Range,Yes,Yes,Power
U1504,55+,Male,Working Professional,Mumbai,PG/Hostel,Premium,Yes,Yes,Security
U1505,18-25,Female,Working Professional,Kolkata,Apartment,Premium,Yes,Yes,Hobby
U1506,26-35,Female,Business Owner,Chennai,Apartment,Premium,Yes,Yes,Kitchen
U1507,18-25,Female,Working Professional,Chennai,Apartment,Mid-Range,No,Yes,Power
U1508,36-45,Female,Student,Bangalore,Apartment,Mid-Range,Yes,Yes,Pet
U1509,46-55,Female,Working Professional,Pune,Apartment,Mid-Range,Yes,No,Decor
U1510,36-45,Male,Business Owner,Delhi,PG/Hostel,Luxury,Yes,Yes,Laundry
U1511,36-45,Male,Student,Jaipur,Apartment,Mid-Range,No,Yes,Hobby
U1512,36-45,Male,Homemaker,Mumbai,Independent House,Premium,Yes,No,Kitchen
U1513,46-55,Female,Retired,Mumbai,Villa,Premium,No,Yes,Security
U1514,36-45,Female,Working Professional,Jaipur,Independent House,Premium,No,No,Laundry
U1515,26-35,Female,Working Professional,Chennai,PG/Hostel,Mid-Range,Yes,Yes,Bathroom
U1516,26-35,Female,Working Professional,Bangalore,Independent House,Mid-Range,Yes,No,Laundry
U1517,26-35,Female,Business Owner,Jaipur,Apartment,Luxury,Yes,Yes,Cleaning
U1518,18-25,Female,Working Professional,Bangalore,Apartment,Premium,Yes,No,Climate
U1519,18-25,Male,Working Professional,Lucknow,Apartment,Premium,Yes,Yes,Networking
U1520,26-35,Female,Working Professional,Lucknow,Apartment,Mid-Range,No,Yes,Personal Care
U1521,26-35,Male,Retired,Jaipur,Apartment,Luxury,No,Yes,Pet
U1522,26-35,Female,Working Professional,Bangalore,Apartment,Mid-Range,No,No,Fitness
U1523,36-45,Male,Student,Lucknow,PG/Hostel,Budget,Yes,No,Smart Home
U1524,26-35,Male,Working Professional,Ahmedabad,Independent House,Premium,Yes,No,Smart Home
U1525,18-25,Male,Business Owner,Hyderabad,PG/Hostel,Luxury,Yes,Yes,Security
U1526,26-35,Male,Homemaker,Mumbai,Villa,Mid-Range,No,Yes,Security
U1527,18-25,Female,Student,Kolkata,Apartment,Budget,Yes,Yes,Climate
U1528,18-25,Other,Retired,Jaipur,Apartment,Premium,Yes,No,Kitchen
U1529,55+,Male,Working Professional,Ahmedabad,Independent House,Mid-Range,Yes,No,Pet
U1530,36-45,Male,Retired,Pune,Independent House,Luxury,No,No,Security
U1531,18-25,Male,Student,Ahmedabad,Villa,Budget,Yes,Yes,Security
U1532,46-55,Female,Business Owner,Mumbai,Apartment,Premium,No,No,Networking
U1533,18-25,Male,Working Professional,Delhi,PG/Hostel,Mid-Range,No,Yes,Laundry
U1534,36-45,Male,Student,Ahmedabad,Apartment,Budget,No,Yes,Climate
U1535,26-35,Female,Retired,Lucknow,PG/Hostel,Luxury,Yes,Yes,Pet
U1536,26-35,Male,Working Professional,Chennai,PG/Hostel,Mid-Range,Yes,Yes,Tools
U1537,46-55,Female,Student,Delhi,Independent House,Budget,Yes,No,Entertainment
U1538,36-45,Female,Retired,Lucknow,Independent House,Premium,No,No,Decor
U1539,18-25,Male,Student,Mumbai,Apartment,Budget,No,Yes,Decor
U1540,36-45,Male,Homemaker,Mumbai,PG/Hostel,Premium,No,No,Power
U1541,18-25,Male,Working Professional,Kolkata,Apartment,Premium,No,Yes,Hobby
U1542,26-35,Male,Working Professional,Ahmedabad,Villa,Premium,Yes,No,Laundry
U1543,18-25,Male,Student,Chennai,Independent House,Budget,No,Yes,Smart Home
U1544,18-25,Female,Business Owner,Kolkata,Independent House,Premium,Yes,Yes,Security
U1545,36-45,Male,Student,Kolkata,Apartment,Budget,No,No,Tools
U1546,36-45,Male,Working Professional,Pune,Villa,Mid-Range,Yes,No,Hobby
U1547,18-25,Female,Business Owner,Ahmedabad,Apartment,Premium,Yes,Yes,Smart Home
U1548,18-25,Female,Student,Hyderabad,Independent House,Mid-Range,Yes,Yes,Smart Home
U1549,46-55,Female,Retired,Pune,Apartment,Mid-Range,No,Yes,Kitchen
U1550,26-35,Male,Business Owner,Delhi,Apartment,Luxury,No,Yes,Kitchen
U1551,36-45,Female,Working Professional,Mumbai,Independent House,Mid-Range,Yes,No,Kitchen
U1552,18-25,Male,Retired,Mumbai,Apartment,Mid-Range,No,Yes,Outdoor
U1553,26-35,Female,Student,Delhi,Apartment,Mid-Range,Yes,Yes,Power
U1554,26-35,Female,Working Professional,Kolkata,PG/Hostel,Premium,Yes,Yes,Fitness
U1555,18-25,Male,Working Professional,Lucknow,Apartment,Mid-Range,No,Yes,Cleaning
U1556,46-55,Male,Homemaker,Ahmedabad,Apartment,Premium,No,No,Hobby
U1557,18-25,Male,Homemaker,Mumbai,Villa,Premium,No,Yes,Tools
U1558,46-55,Female,Working Professional,Delhi,Villa,Mid-Range,Yes,No,Tools
U1559,36-45,Male,Student,Jaipur,PG/Hostel,Budget,Yes,Yes,Cleaning
U1560,36-45,Female,Homemaker,Hyderabad,PG/Hostel,Mid-Range,Yes,Yes,Entertainment
U1561,55+,Female,Student,Lucknow,Independent House,Mid-Range,Yes,No,Networking
U1562,46-55,Male,Homemaker,Lucknow,PG/Hostel,Premium,No,No,Entertainment
U1563,36-45,Male,Student,Chennai,Apartment,Mid-Range,No,Yes,Security
U1564,26-35,Male,Student,Mumbai,Independent House,Budget,Yes,No,Power
U1565,36-45,Female,Homemaker,Pune,Apartment,Premium,Yes,Yes,Tools
U1566,18-25,Male,Business Owner,Pune,Villa,Premium,Yes,Yes,Cleaning
U1567,46-55,Other,Working Professional,Lucknow,Apartment,Premium,Yes,Yes,Outdoor
U1568,26-35,Male,Homemaker,Pune,Villa,Premium,Yes,Yes,Power
U1569,18-25,Female,Working Professional,Hyderabad,Independent House,Premium,No,Yes,Laundry
U1570,26-35,Female,Working Professional,Lucknow,Apartment,Premium,Yes,Yes,Smart Home
U1571,46-55,Female,Working Professional,Hyderabad,Independent House,Premium,Yes,No,Security
U1572,26-35,Female,Working Professional,Mumbai,Apartment,Premium,Yes,Yes,Hobby
U1573,55+,Male,Working Professional,Chennai,Apartment,Mid-Range,Yes,No,Networking
U1574,55+,Female,Working Professional,Mumbai,PG/Hostel,Mid-Range,Yes,Yes,Laundry
U1575,26-35,Female,Student,Bangalore,Apartment,Mid-Range,Yes,Yes,Personal Care
U1576,46-55,Female,Working Professional,Mumbai,PG/Hostel,Mid-Range,Yes,Yes,Hobby
U1577,26-35,Male,Working Professional,Bangalore,Apartment,Mid-Range,Yes,No,Hobby
U1578,36-45,Male,Business Owner,Hyderabad,Independent House,Luxury,Yes,Yes,Networking
U1579,36-45,Male,Working Professional,Jaipur,Villa,Mid-Range,No,No,Fitness
U1580,36-45,Female,Working Professional,Delhi,Apartment,Mid-Range,Yes,No,Tools
U1581,36-45,Female,Working Professional,Jaipur,Apartment,Mid-Range,Yes,Yes,Fitness
U1582,18-25,Female,Working Professional,Mumbai,Apartment,Mid-Range,No,Yes,Outdoor
